schema_version,evidence_type,scheduler,workload,seed,job_id,home_cluster,dispatch_cluster,stolen,arrival_cycle,dispatch_cycle,release_cycle,dependency_wait_cycles,queue_wait_cycles,link_start_cycle,home_link_end_cycle,remote_copy_start_cycle,link_end_cycle,home_link_bundle,execution_link_bundle,base_link_bytes,remote_copy_bytes,memory_start_cycle,memory_end_cycle,compute_start_cycle,compute_end_cycle,preferred_channel,preferred_link_bundle
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,118,1,1,0,0,8220806,8128643,8128643,92163,8220806,8294536,8294536,8294536,1,1,1179680,0,8220806,8294534,8294536,8312968,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,112,0,0,0,0,8312968,8128643,8128643,184325,8312968,8386698,8386698,8386698,3,3,1179680,0,8312968,8386696,8386698,8405130,2,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,119,1,1,0,0,8312968,8128643,8128643,184325,8312968,8386698,8386698,8386698,1,1,1179680,0,8312968,8386696,8386698,8405130,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,113,0,0,0,0,8405130,8128643,8128643,276487,8405130,8478860,8478860,8478860,3,3,1179680,0,8405130,8478858,8478860,8497292,2,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,120,1,1,0,0,8405130,8128643,8128643,276487,8405130,8478860,8478860,8478860,1,1,1179680,0,8405130,8478858,8478860,8497292,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,114,0,0,0,0,8497292,8128643,8128643,368649,8497292,8571022,8571022,8571022,3,3,1179680,0,8497292,8571020,8571022,8589454,2,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,121,1,1,0,0,8497292,8128643,8128643,368649,8497292,8571022,8571022,8571022,1,1,1179680,0,8497292,8571020,8571022,8589454,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,115,0,0,0,0,8589454,8128643,8128643,460811,8589454,8663184,8663184,8663184,3,3,1179680,0,8589454,8663182,8663184,8681616,2,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,122,1,1,0,0,8589454,8128643,8128643,460811,8589454,8663184,8663184,8663184,1,1,1179680,0,8589454,8663182,8663184,8681616,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,116,0,0,0,0,8681616,8128643,8128643,552973,8681616,8736914,8736914,8736914,3,3,884768,0,8681616,8736912,8736914,8750738,2,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,123,1,1,0,0,8681616,8128643,8128643,552973,8681616,8736914,8736914,8736914,1,1,884768,0,8681616,8736912,8736914,8750738,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,124,2,2,0,0,8750739,8750738,8750738,1,8750739,9193109,9193109,9193109,3,3,7077920,0,8750739,9193107,9193109,9303701,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,125,2,2,0,0,9303701,8750738,8750738,552963,9303701,9358999,9358999,9358999,3,3,884768,0,9303701,9358997,9358999,9372823,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,126,0,0,0,0,9372824,9372823,9372823,1,9372824,9446554,9446554,9446554,2,2,1179680,0,9372824,9446552,9446554,9464986,0,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,127,1,1,0,0,9372824,9372823,9372823,1,9372824,9391258,9391258,9391258,0,0,294944,0,9372824,9391256,9391258,9395866,1,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,128,2,2,0,0,9372824,9372823,9372823,1,9446554,9464988,9464988,9464988,2,2,294944,0,9372824,9391256,9464988,9469596,3,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,129,3,3,0,0,9469597,9469596,9469596,1,9469597,9535135,9535135,9535135,0,0,1048608,0,9469597,9535133,9535135,9551519,2,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,130,3,3,0,0,9551519,9469596,9469596,81923,9551519,9559713,9559713,9559713,0,0,131104,0,9551519,9559711,9559713,9561761,2,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,131,0,0,0,0,9561762,9561761,9561761,1,9561762,9635492,9635492,9635492,2,2,1179680,0,9561762,9635490,9635492,9653924,3,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,138,1,1,0,0,9561762,9561761,9561761,1,9561762,9635492,9635492,9635492,0,0,1179680,0,9635490,9709218,9709218,9727650,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,132,0,0,0,0,9653924,9561761,9561761,92163,9653924,9727654,9727654,9727654,2,2,1179680,0,9709218,9782946,9782946,9801378,3,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,139,1,1,0,0,9727650,9561761,9561761,165889,9727650,9801380,9801380,9801380,0,0,1179680,0,9782946,9856674,9856674,9875106,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,133,0,0,0,0,9801378,9561761,9561761,239617,9801378,9875108,9875108,9875108,2,2,1179680,0,9856674,9930402,9930402,9948834,3,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,140,1,1,0,0,9875106,9561761,9561761,313345,9875106,9948836,9948836,9948836,0,0,1179680,0,9930402,10004130,10004130,10022562,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,134,0,0,0,0,9948834,9561761,9561761,387073,9948834,10022564,10022564,10022564,2,2,1179680,0,10004130,10077858,10077858,10096290,3,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,141,1,1,0,0,10022562,9561761,9561761,460801,10022562,10096292,10096292,10096292,0,0,1179680,0,10077858,10151586,10151586,10170018,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,135,0,0,0,0,10096290,9561761,9561761,534529,10096290,10170020,10170020,10170020,2,2,1179680,0,10151586,10225314,10225314,10243746,3,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,142,1,1,0,0,10170018,9561761,9561761,608257,10170018,10243748,10243748,10243748,0,0,1179680,0,10225314,10299042,10299042,10317474,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,136,0,0,0,0,10243746,9561761,9561761,681985,10243746,10317476,10317476,10317476,2,2,1179680,0,10299042,10372770,10372770,10391202,3,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,143,1,1,0,0,10317474,9561761,9561761,755713,10317474,10391204,10391204,10391204,0,0,1179680,0,10372770,10446498,10446498,10464930,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,137,0,0,0,0,10391202,9561761,9561761,829441,10391202,10446500,10446500,10446500,2,2,884768,0,10446498,10501794,10501794,10515618,3,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,144,1,1,0,0,10464930,9561761,9561761,903169,10464930,10520228,10520228,10520228,0,0,884768,0,10501794,10557090,10557090,10570914,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,145,2,2,0,0,10570915,10570914,10570914,1,10570915,11013285,11013285,11013285,2,2,7077920,0,10570915,11013283,11013285,11123877,2,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,146,2,2,0,0,11123877,10570914,10570914,552963,11123877,11179175,11179175,11179175,2,2,884768,0,11123877,11179173,11179175,11192999,2,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,147,0,0,0,0,11193000,11192999,11192999,1,11193000,11266730,11266730,11266730,1,1,1179680,0,11193000,11266728,11266730,11285162,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,148,1,1,0,0,11193000,11192999,11192999,1,11193000,11211434,11211434,11211434,3,3,294944,0,11193000,11211432,11211434,11216042,3,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,149,2,2,0,0,11193000,11192999,11192999,1,11266730,11285164,11285164,11285164,1,1,294944,0,11266728,11285160,11285164,11289772,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,150,3,3,0,0,11289773,11289772,11289772,1,11289773,11355311,11355311,11355311,3,3,1048608,0,11289773,11355309,11355311,11371695,3,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,151,3,3,0,0,11371695,11289772,11289772,81923,11371695,11379889,11379889,11379889,3,3,131104,0,11371695,11379887,11379889,11381937,3,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,152,0,0,0,0,11381938,11381937,11381937,1,11381938,11455668,11455668,11455668,1,1,1179680,0,11381938,11455666,11455668,11474100,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,159,1,1,0,0,11381938,11381937,11381937,1,11381938,11455668,11455668,11455668,3,3,1179680,0,11381938,11455666,11455668,11474100,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,153,0,0,0,0,11474100,11381937,11381937,92163,11474100,11547830,11547830,11547830,1,1,1179680,0,11474100,11547828,11547830,11566262,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,160,1,1,0,0,11474100,11381937,11381937,92163,11474100,11547830,11547830,11547830,3,3,1179680,0,11474100,11547828,11547830,11566262,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,154,0,0,0,0,11566262,11381937,11381937,184325,11566262,11639992,11639992,11639992,1,1,1179680,0,11566262,11639990,11639992,11658424,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,161,1,1,0,0,11566262,11381937,11381937,184325,11566262,11639992,11639992,11639992,3,3,1179680,0,11566262,11639990,11639992,11658424,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,155,0,0,0,0,11658424,11381937,11381937,276487,11658424,11732154,11732154,11732154,1,1,1179680,0,11658424,11732152,11732154,11750586,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,162,1,1,0,0,11658424,11381937,11381937,276487,11658424,11732154,11732154,11732154,3,3,1179680,0,11658424,11732152,11732154,11750586,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,156,0,0,0,0,11750586,11381937,11381937,368649,11750586,11824316,11824316,11824316,1,1,1179680,0,11750586,11824314,11824316,11842748,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,163,1,1,0,0,11750586,11381937,11381937,368649,11750586,11824316,11824316,11824316,3,3,1179680,0,11750586,11824314,11824316,11842748,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,157,0,0,0,0,11842748,11381937,11381937,460811,11842748,11916478,11916478,11916478,1,1,1179680,0,11842748,11916476,11916478,11934910,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,164,1,1,0,0,11842748,11381937,11381937,460811,11842748,11916478,11916478,11916478,3,3,1179680,0,11842748,11916476,11916478,11934910,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,158,0,0,0,0,11934910,11381937,11381937,552973,11934910,11990208,11990208,11990208,1,1,884768,0,11934910,11990206,11990208,12004032,1,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,165,1,1,0,0,11934910,11381937,11381937,552973,11934910,11990208,11990208,11990208,3,3,884768,0,11934910,11990206,11990208,12004032,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,166,2,2,0,0,12004033,12004032,12004032,1,12004033,12446403,12446403,12446403,1,1,7077920,0,12004033,12446401,12446403,12556995,3,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,167,2,2,0,0,12556995,12004032,12004032,552963,12556995,12612293,12612293,12612293,1,1,884768,0,12556995,12612291,12612293,12626117,3,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,168,0,0,0,0,12626118,12626117,12626117,1,12626118,12699848,12699848,12699848,0,0,1179680,0,12626118,12699846,12699848,12718280,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,169,1,1,0,0,12626118,12626117,12626117,1,12626118,12644552,12644552,12644552,2,2,294944,0,12626118,12644550,12644552,12649160,0,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,170,2,2,0,0,12626118,12626117,12626117,1,12699848,12718282,12718282,12718282,0,0,294944,0,12626118,12644550,12718282,12722890,2,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,171,3,3,0,0,12722891,12722890,12722890,1,12722891,12788429,12788429,12788429,2,2,1048608,0,12722891,12788427,12788429,12804813,0,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,172,3,3,0,0,12804813,12722890,12722890,81923,12804813,12813007,12813007,12813007,2,2,131104,0,12804813,12813005,12813007,12815055,0,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,173,0,0,0,0,12815056,12815055,12815055,1,12815056,12888786,12888786,12888786,0,0,1179680,0,12815056,12888784,12888786,12907218,2,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,180,1,1,0,0,12815056,12815055,12815055,1,12815056,12888786,12888786,12888786,2,2,1179680,0,12815056,12888784,12888786,12907218,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,174,0,0,0,0,12907218,12815055,12815055,92163,12907218,12980948,12980948,12980948,0,0,1179680,0,12907218,12980946,12980948,12999380,2,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,181,1,1,0,0,12907218,12815055,12815055,92163,12907218,12980948,12980948,12980948,2,2,1179680,0,12907218,12980946,12980948,12999380,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,175,0,0,0,0,12999380,12815055,12815055,184325,12999380,13073110,13073110,13073110,0,0,1179680,0,12999380,13073108,13073110,13091542,2,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,182,1,1,0,0,12999380,12815055,12815055,184325,12999380,13073110,13073110,13073110,2,2,1179680,0,12999380,13073108,13073110,13091542,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,176,0,0,0,0,13091542,12815055,12815055,276487,13091542,13165272,13165272,13165272,0,0,1179680,0,13091542,13165270,13165272,13183704,2,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,183,1,1,0,0,13091542,12815055,12815055,276487,13091542,13165272,13165272,13165272,2,2,1179680,0,13091542,13165270,13165272,13183704,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,177,0,0,0,0,13183704,12815055,12815055,368649,13183704,13257434,13257434,13257434,0,0,1179680,0,13183704,13257432,13257434,13275866,2,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,184,1,1,0,0,13183704,12815055,12815055,368649,13183704,13257434,13257434,13257434,2,2,1179680,0,13183704,13257432,13257434,13275866,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,178,0,0,0,0,13275866,12815055,12815055,460811,13275866,13349596,13349596,13349596,0,0,1179680,0,13275866,13349594,13349596,13368028,2,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,185,1,1,0,0,13275866,12815055,12815055,460811,13275866,13349596,13349596,13349596,2,2,1179680,0,13275866,13349594,13349596,13368028,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,179,0,0,0,0,13368028,12815055,12815055,552973,13368028,13423326,13423326,13423326,0,0,884768,0,13368028,13423324,13423326,13437150,2,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,186,1,1,0,0,13368028,12815055,12815055,552973,13368028,13423326,13423326,13423326,2,2,884768,0,13368028,13423324,13423326,13437150,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,187,2,2,0,0,13437151,13437150,13437150,1,13437151,13879521,13879521,13879521,0,0,7077920,0,13437151,13879519,13879521,13990113,1,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,188,2,2,0,0,13990113,13437150,13437150,552963,13990113,14045411,14045411,14045411,0,0,884768,0,13990113,14045409,14045411,14059235,1,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,189,0,0,0,0,14059236,14059235,14059235,1,14059236,14132966,14132966,14132966,3,3,1179680,0,14059236,14132964,14132966,14151398,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,190,1,1,0,0,14059236,14059235,14059235,1,14059236,14077670,14077670,14077670,1,1,294944,0,14059236,14077668,14077670,14082278,2,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,191,2,2,0,0,14059236,14059235,14059235,1,14132966,14151400,14151400,14151400,3,3,294944,0,14132964,14151396,14151400,14156008,0,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,192,3,3,0,0,14156009,14156008,14156008,1,14156009,14221547,14221547,14221547,1,1,1048608,0,14156009,14221545,14221547,14237931,2,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,193,3,3,0,0,14237931,14156008,14156008,81923,14237931,14246125,14246125,14246125,1,1,131104,0,14237931,14246123,14246125,14248173,2,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,194,0,0,0,0,14248174,14248173,14248173,1,14248174,14321904,14321904,14321904,3,3,1179680,0,14248174,14321902,14321904,14340336,3,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,201,1,1,0,0,14248174,14248173,14248173,1,14248174,14321904,14321904,14321904,1,1,1179680,0,14321902,14395630,14395630,14414062,3,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,195,0,0,0,0,14340336,14248173,14248173,92163,14340336,14414066,14414066,14414066,3,3,1179680,0,14395630,14469358,14469358,14487790,3,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,202,1,1,0,0,14414062,14248173,14248173,165889,14414062,14487792,14487792,14487792,1,1,1179680,0,14469358,14543086,14543086,14561518,3,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,196,0,0,0,0,14487790,14248173,14248173,239617,14487790,14561520,14561520,14561520,3,3,1179680,0,14543086,14616814,14616814,14635246,3,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,203,1,1,0,0,14561518,14248173,14248173,313345,14561518,14635248,14635248,14635248,1,1,1179680,0,14616814,14690542,14690542,14708974,3,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,197,0,0,0,0,14635246,14248173,14248173,387073,14635246,14708976,14708976,14708976,3,3,1179680,0,14690542,14764270,14764270,14782702,3,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,204,1,1,0,0,14708974,14248173,14248173,460801,14708974,14782704,14782704,14782704,1,1,1179680,0,14764270,14837998,14837998,14856430,3,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,198,0,0,0,0,14782702,14248173,14248173,534529,14782702,14856432,14856432,14856432,3,3,1179680,0,14837998,14911726,14911726,14930158,3,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,205,1,1,0,0,14856430,14248173,14248173,608257,14856430,14930160,14930160,14930160,1,1,1179680,0,14911726,14985454,14985454,15003886,3,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,199,0,0,0,0,14930158,14248173,14248173,681985,14930158,15003888,15003888,15003888,3,3,1179680,0,14985454,15059182,15059182,15077614,3,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,206,1,1,0,0,15003886,14248173,14248173,755713,15003886,15077616,15077616,15077616,1,1,1179680,0,15059182,15132910,15132910,15151342,3,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,200,0,0,0,0,15077614,14248173,14248173,829441,15077614,15132912,15132912,15132912,3,3,884768,0,15132910,15188206,15188206,15202030,3,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,207,1,1,0,0,15151342,14248173,14248173,903169,15151342,15206640,15206640,15206640,1,1,884768,0,15188206,15243502,15243502,15257326,3,1
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,208,2,2,0,0,15257327,15257326,15257326,1,15257327,15699697,15699697,15699697,3,3,7077920,0,15257327,15699695,15699697,15810289,2,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,209,2,2,0,0,15810289,15257326,15257326,552963,15810289,15865587,15865587,15865587,3,3,884768,0,15810289,15865585,15865587,15879411,2,3
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,210,0,0,0,0,15879412,15879411,15879411,1,15879412,15953142,15953142,15953142,2,2,1179680,0,15879412,15953140,15953142,15971574,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,211,1,1,0,0,15879412,15879411,15879411,1,15879412,15897846,15897846,15897846,0,0,294944,0,15879412,15897844,15897846,15902454,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,212,2,2,0,0,15879412,15879411,15879411,1,15953142,15971576,15971576,15971576,2,2,294944,0,15953140,15971572,15971576,15976184,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,213,3,3,0,0,15976185,15976184,15976184,1,15976185,16041723,16041723,16041723,0,0,1048608,0,15976185,16041721,16041723,16058107,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,214,3,3,0,0,16058107,15976184,15976184,81923,16058107,16066301,16066301,16066301,0,0,131104,0,16058107,16066299,16066301,16068349,3,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,215,0,0,0,0,16068350,16068349,16068349,1,16068350,16142080,16142080,16142080,2,2,1179680,0,16068350,16142078,16142080,16160512,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,222,1,1,0,0,16068350,16068349,16068349,1,16068350,16142080,16142080,16142080,0,0,1179680,0,16068350,16142078,16142080,16160512,0,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,216,0,0,0,0,16160512,16068349,16068349,92163,16160512,16234242,16234242,16234242,2,2,1179680,0,16160512,16234240,16234242,16252674,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,223,1,1,0,0,16160512,16068349,16068349,92163,16160512,16234242,16234242,16234242,0,0,1179680,0,16160512,16234240,16234242,16252674,0,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,217,0,0,0,0,16252674,16068349,16068349,184325,16252674,16326404,16326404,16326404,2,2,1179680,0,16252674,16326402,16326404,16344836,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,224,1,1,0,0,16252674,16068349,16068349,184325,16252674,16326404,16326404,16326404,0,0,1179680,0,16252674,16326402,16326404,16344836,0,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,218,0,0,0,0,16344836,16068349,16068349,276487,16344836,16418566,16418566,16418566,2,2,1179680,0,16344836,16418564,16418566,16436998,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,225,1,1,0,0,16344836,16068349,16068349,276487,16344836,16418566,16418566,16418566,0,0,1179680,0,16344836,16418564,16418566,16436998,0,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,219,0,0,0,0,16436998,16068349,16068349,368649,16436998,16510728,16510728,16510728,2,2,1179680,0,16436998,16510726,16510728,16529160,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,226,1,1,0,0,16436998,16068349,16068349,368649,16436998,16510728,16510728,16510728,0,0,1179680,0,16436998,16510726,16510728,16529160,0,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,220,0,0,0,0,16529160,16068349,16068349,460811,16529160,16602890,16602890,16602890,2,2,1179680,0,16529160,16602888,16602890,16621322,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,227,1,1,0,0,16529160,16068349,16068349,460811,16529160,16602890,16602890,16602890,0,0,1179680,0,16529160,16602888,16602890,16621322,0,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,221,0,0,0,0,16621322,16068349,16068349,552973,16621322,16676620,16676620,16676620,2,2,884768,0,16621322,16676618,16676620,16690444,1,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,228,1,1,0,0,16621322,16068349,16068349,552973,16621322,16676620,16676620,16676620,0,0,884768,0,16621322,16676618,16676620,16690444,0,0
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,229,2,2,0,0,16690445,16690444,16690444,1,16690445,17132815,17132815,17132815,2,2,7077920,0,16690445,17132813,17132815,17243407,3,2
varp.k26.scheduler-event.v2,analytical-model,S1,gemma3_1b_dependency_aware_tiles,0,230,2,2,0,0,17243407,16690444,16690444,552963,17243407,17298705,17298705,17298705,2,2,884768,0,17243407,17298703,17298705,17312529,3,2
