schema_version,evidence_type,scheduler,workload,seed,process_repetition,clusters,channels,bundles,link_width_bits,service_overlap_mode,external_link_enabled,jobs,ledger_sha256,completed_jobs,total_completion_cycles,throughput_jobs_per_kcycle,mean_tile_latency_cycles,p50_tile_latency_cycles,p95_tile_latency_cycles,p99_tile_latency_cycles,cluster_utilization_mean,cluster_compute_utilization_mean,cluster_reservation_occupancy_mean,cluster_idle_cycles,cluster_compute_idle_cycles,queue_wait_mean_cycles,dependency_wait_mean_cycles,dependency_edge_count,max_queue_depth,queue_imbalance,ingress_backlog_final,steal_attempts,successful_steals,steal_success_rate,remote_weight_bytes,activation_retransmission_bytes,partial_sum_traffic_bytes,charged_link_bytes,base_link_bytes,incremental_remote_link_bytes,base_link_service_cycles,incremental_remote_link_service_cycles,base_memory_service_cycles,incremental_remote_memory_service_cycles,remote_copy_cycles,remote_transfer_semantics,link_bundle_utilization_mean,ddr_channel_utilization_mean,request_serializer_wait,request_credit_wait,request_cdc_wait,outstanding_table_full_wait,response_serializer_wait,response_cdc_wait,consumer_fifo_full_wait,bundle_contention_wait,memory_command_wait,central_queue_control_cycles,oracle_resource_lower_bound_cycles,oracle_schedule_kind,starvation_ratio,completion_reordered,timed_out,correctness,input_job_id_count,completed_job_id_count,duplicate_completion_count,subset
varp.k26.scheduler-model.v2,analytical-model,S2,skew,19,0,4,4,4,128,full,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,230470,4.338959517507702,104152.922,104434.0,216435.25,226171.43,0.07409207272096151,0.07409207272096151,0.9977144530741529,2107,853576,103233.149,0,0,780,712,0,490,474,0.9673469387755103,2083840,112960,35008,6642848,4403456,2239392,275216,139962,273216,0,139962,prefetch-home-then-copy-to-thief,0.4503601336399531,0.2963682908838461,414178,388874,1000,0,3616,1000,0,388874,57618,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,19,1,4,4,4,128,full,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,230470,4.338959517507702,104152.922,104434.0,216435.25,226171.43,0.07409207272096151,0.07409207272096151,0.9977144530741529,2107,853576,103233.149,0,0,780,712,0,490,474,0.9673469387755103,2083840,112960,35008,6642848,4403456,2239392,275216,139962,273216,0,139962,prefetch-home-then-copy-to-thief,0.4503601336399531,0.2963682908838461,414178,388874,1000,0,3616,1000,0,388874,57618,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,19,2,4,4,4,128,full,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,230470,4.338959517507702,104152.922,104434.0,216435.25,226171.43,0.07409207272096151,0.07409207272096151,0.9977144530741529,2107,853576,103233.149,0,0,780,712,0,490,474,0.9673469387755103,2083840,112960,35008,6642848,4403456,2239392,275216,139962,273216,0,139962,prefetch-home-then-copy-to-thief,0.4503601336399531,0.2963682908838461,414178,388874,1000,0,3616,1000,0,388874,57618,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,23,0,4,4,4,128,full,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,242307,4.126995918401037,104227.877,100032.5,224278.8,239140.13,0.07183449095568845,0.07183449095568845,0.9992726169693819,705,899604,103259.354,0,0,798,736,0,507,491,0.9684418145956607,2231808,119872,36640,6884112,4487936,2396176,280496,149761,278496,0,149761,prefetch-home-then-copy-to-thief,0.4439172207158687,0.2873379638227538,429257,429077,1000,0,3624,1000,0,429077,51101,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,23,1,4,4,4,128,full,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,242307,4.126995918401037,104227.877,100032.5,224278.8,239140.13,0.07183449095568845,0.07183449095568845,0.9992726169693819,705,899604,103259.354,0,0,798,736,0,507,491,0.9684418145956607,2231808,119872,36640,6884112,4487936,2396176,280496,149761,278496,0,149761,prefetch-home-then-copy-to-thief,0.4439172207158687,0.2873379638227538,429257,429077,1000,0,3624,1000,0,429077,51101,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,23,2,4,4,4,128,full,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,242307,4.126995918401037,104227.877,100032.5,224278.8,239140.13,0.07183449095568845,0.07183449095568845,0.9992726169693819,705,899604,103259.354,0,0,798,736,0,507,491,0.9684418145956607,2231808,119872,36640,6884112,4487936,2396176,280496,149761,278496,0,149761,prefetch-home-then-copy-to-thief,0.4439172207158687,0.2873379638227538,429257,429077,1000,0,3624,1000,0,429077,51101,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,29,0,4,4,4,128,full,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,238356,4.195405192233466,101587.571,95505.5,223694.0,233853.18,0.07298326872409337,0.07298326872409337,0.9981089211096007,1803,883840,100635.95,0,0,773,710,0,484,468,0.9669421487603306,2147328,112960,35168,6788320,4485376,2302944,280336,143934,278336,0,143934,prefetch-home-then-copy-to-thief,0.4449961402272231,0.2919330748963735,423270,406519,1000,0,3674,1000,0,406519,66551,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,29,1,4,4,4,128,full,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,238356,4.195405192233466,101587.571,95505.5,223694.0,233853.18,0.07298326872409337,0.07298326872409337,0.9981089211096007,1803,883840,100635.95,0,0,773,710,0,484,468,0.9669421487603306,2147328,112960,35168,6788320,4485376,2302944,280336,143934,278336,0,143934,prefetch-home-then-copy-to-thief,0.4449961402272231,0.2919330748963735,423270,406519,1000,0,3674,1000,0,406519,66551,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,29,2,4,4,4,128,full,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,238356,4.195405192233466,101587.571,95505.5,223694.0,233853.18,0.07298326872409337,0.07298326872409337,0.9981089211096007,1803,883840,100635.95,0,0,773,710,0,484,468,0.9669421487603306,2147328,112960,35168,6788320,4485376,2302944,280336,143934,278336,0,143934,prefetch-home-then-copy-to-thief,0.4449961402272231,0.2919330748963735,423270,406519,1000,0,3674,1000,0,406519,66551,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,31,0,4,4,4,128,full,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,241367,4.14306843934755,103232.549,97260.0,227610.34999999998,236804.85,0.07342345888211728,0.07342345888211728,0.9960423338733132,3821,894580,102270.902,0,0,774,711,0,489,473,0.967280163599182,2254336,116608,35296,6982640,4568832,2413808,285552,150863,283552,0,150863,prefetch-home-then-copy-to-thief,0.4520243032394652,0.2936938355284691,435415,414879,1000,0,3698,1000,0,414879,56126,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,31,1,4,4,4,128,full,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,241367,4.14306843934755,103232.549,97260.0,227610.34999999998,236804.85,0.07342345888211728,0.07342345888211728,0.9960423338733132,3821,894580,102270.902,0,0,774,711,0,489,473,0.967280163599182,2254336,116608,35296,6982640,4568832,2413808,285552,150863,283552,0,150863,prefetch-home-then-copy-to-thief,0.4520243032394652,0.2936938355284691,435415,414879,1000,0,3698,1000,0,414879,56126,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,31,2,4,4,4,128,full,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,241367,4.14306843934755,103232.549,97260.0,227610.34999999998,236804.85,0.07342345888211728,0.07342345888211728,0.9960423338733132,3821,894580,102270.902,0,0,774,711,0,489,473,0.967280163599182,2254336,116608,35296,6982640,4568832,2413808,285552,150863,283552,0,150863,prefetch-home-then-copy-to-thief,0.4520243032394652,0.2936938355284691,435415,414879,1000,0,3698,1000,0,414879,56126,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,43,0,4,4,4,128,full,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,241115,4.147398544263111,103657.427,95173.0,225202.19999999998,236949.02000000002,0.07252141094498475,0.07252141094498475,0.9968656035501732,3023,894516,102695.99,0,0,785,724,0,491,475,0.9674134419551935,2126336,112832,35552,6790736,4508416,2282320,281776,142645,279776,0,142645,prefetch-home-then-copy-to-thief,0.44006075938867345,0.29008564377993906,423421,422460,1000,0,3636,1000,0,422460,60684,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,43,1,4,4,4,128,full,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,241115,4.147398544263111,103657.427,95173.0,225202.19999999998,236949.02000000002,0.07252141094498475,0.07252141094498475,0.9968656035501732,3023,894516,102695.99,0,0,785,724,0,491,475,0.9674134419551935,2126336,112832,35552,6790736,4508416,2282320,281776,142645,279776,0,142645,prefetch-home-then-copy-to-thief,0.44006075938867345,0.29008564377993906,423421,422460,1000,0,3636,1000,0,422460,60684,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,43,2,4,4,4,128,full,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,241115,4.147398544263111,103657.427,95173.0,225202.19999999998,236949.02000000002,0.07252141094498475,0.07252141094498475,0.9968656035501732,3023,894516,102695.99,0,0,785,724,0,491,475,0.9674134419551935,2126336,112832,35552,6790736,4508416,2282320,281776,142645,279776,0,142645,prefetch-home-then-copy-to-thief,0.44006075938867345,0.29008564377993906,423421,422460,1000,0,3636,1000,0,422460,60684,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,19,0,4,4,4,128,sequential,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,282105,3.544779426100211,133362.096,135348.0,265982.4,277345.43,0.0605306534800872,0.0605306534800872,0.997290902323603,3057,1060116,132236.733,0,0,780,712,0,528,512,0.9696969696969697,2195968,122240,37728,6767584,4403456,2364128,275216,147758,273216,0,147758,prefetch-home-then-copy-to-thief,0.37483738324382765,0.24212261392034878,421974,241297,1000,0,3616,1000,0,241297,783843,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,19,1,4,4,4,128,sequential,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,282105,3.544779426100211,133362.096,135348.0,265982.4,277345.43,0.0605306534800872,0.0605306534800872,0.997290902323603,3057,1060116,132236.733,0,0,780,712,0,528,512,0.9696969696969697,2195968,122240,37728,6767584,4403456,2364128,275216,147758,273216,0,147758,prefetch-home-then-copy-to-thief,0.37483738324382765,0.24212261392034878,421974,241297,1000,0,3616,1000,0,241297,783843,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,19,2,4,4,4,128,sequential,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,282105,3.544779426100211,133362.096,135348.0,265982.4,277345.43,0.0605306534800872,0.0605306534800872,0.997290902323603,3057,1060116,132236.733,0,0,780,712,0,528,512,0.9696969696969697,2195968,122240,37728,6767584,4403456,2364128,275216,147758,273216,0,147758,prefetch-home-then-copy-to-thief,0.37483738324382765,0.24212261392034878,421974,241297,1000,0,3616,1000,0,241297,783843,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,23,0,4,4,4,128,sequential,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,288722,3.463539321561918,131384.324,128907.5,269339.4,285315.82,0.06028636543110674,0.06028636543110674,0.9994648831748186,618,1085264,130230.054,0,0,798,736,0,537,521,0.9702048417132216,2377216,125248,39232,7037968,4487936,2550032,280496,159377,278496,0,159377,prefetch-home-then-copy-to-thief,0.3808793579983514,0.24114546172442697,438873,260369,1000,0,3624,1000,0,260369,806150,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,23,1,4,4,4,128,sequential,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,288722,3.463539321561918,131384.324,128907.5,269339.4,285315.82,0.06028636543110674,0.06028636543110674,0.9994648831748186,618,1085264,130230.054,0,0,798,736,0,537,521,0.9702048417132216,2377216,125248,39232,7037968,4487936,2550032,280496,159377,278496,0,159377,prefetch-home-then-copy-to-thief,0.3808793579983514,0.24114546172442697,438873,260369,1000,0,3624,1000,0,260369,806150,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,23,2,4,4,4,128,sequential,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,288722,3.463539321561918,131384.324,128907.5,269339.4,285315.82,0.06028636543110674,0.06028636543110674,0.9994648831748186,618,1085264,130230.054,0,0,798,736,0,537,521,0.9702048417132216,2377216,125248,39232,7037968,4487936,2550032,280496,159377,278496,0,159377,prefetch-home-then-copy-to-thief,0.3808793579983514,0.24114546172442697,438873,260369,1000,0,3624,1000,0,260369,806150,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,29,0,4,4,4,128,sequential,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,287293,3.4807670218209283,130751.977,126861.5,271051.3,282597.20999999996,0.06055142311159687,0.06055142311159687,0.9984240827308706,1811,1079588,129604.616,0,0,774,711,0,514,498,0.9688715953307393,2250240,122496,36160,6902240,4485376,2416864,280336,151054,278336,0,151054,prefetch-home-then-copy-to-thief,0.3753920213858326,0.24220569244638748,430390,242490,1000,0,3674,1000,0,242490,799441,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,29,1,4,4,4,128,sequential,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,287293,3.4807670218209283,130751.977,126861.5,271051.3,282597.20999999996,0.06055142311159687,0.06055142311159687,0.9984240827308706,1811,1079588,129604.616,0,0,774,711,0,514,498,0.9688715953307393,2250240,122496,36160,6902240,4485376,2416864,280336,151054,278336,0,151054,prefetch-home-then-copy-to-thief,0.3753920213858326,0.24220569244638748,430390,242490,1000,0,3674,1000,0,242490,799441,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,29,2,4,4,4,128,sequential,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,287293,3.4807670218209283,130751.977,126861.5,271051.3,282597.20999999996,0.06055142311159687,0.06055142311159687,0.9984240827308706,1811,1079588,129604.616,0,0,774,711,0,514,498,0.9688715953307393,2250240,122496,36160,6902240,4485376,2416864,280336,151054,278336,0,151054,prefetch-home-then-copy-to-thief,0.3753920213858326,0.24220569244638748,430390,242490,1000,0,3674,1000,0,242490,799441,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,31,0,4,4,4,128,sequential,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,291817,3.4268051552856758,131733.819,126824.0,276260.25,286488.63,0.060729840961972745,0.060729840961972745,0.994588217958515,6317,1096380,130572.868,0,0,774,711,0,516,500,0.9689922480620154,2290688,120640,37056,7025216,4568832,2456384,285552,153524,283552,0,153524,prefetch-home-then-copy-to-thief,0.37615697509055335,0.24291936384789098,438076,255177,1000,0,3698,1000,0,255177,806511,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,31,1,4,4,4,128,sequential,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,291817,3.4268051552856758,131733.819,126824.0,276260.25,286488.63,0.060729840961972745,0.060729840961972745,0.994588217958515,6317,1096380,130572.868,0,0,774,711,0,516,500,0.9689922480620154,2290688,120640,37056,7025216,4568832,2456384,285552,153524,283552,0,153524,prefetch-home-then-copy-to-thief,0.37615697509055335,0.24291936384789098,438076,255177,1000,0,3698,1000,0,255177,806511,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,31,2,4,4,4,128,sequential,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,291817,3.4268051552856758,131733.819,126824.0,276260.25,286488.63,0.060729840961972745,0.060729840961972745,0.994588217958515,6317,1096380,130572.868,0,0,774,711,0,516,500,0.9689922480620154,2290688,120640,37056,7025216,4568832,2456384,285552,153524,283552,0,153524,prefetch-home-then-copy-to-thief,0.37615697509055335,0.24291936384789098,438076,255177,1000,0,3698,1000,0,255177,806511,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,43,0,4,4,4,128,sequential,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,290931,3.4372411327771877,134432.88,127724.0,272864.3,286637.2,0.06010359844774191,0.06010359844774191,0.999040150413672,1117,1093780,133270.273,0,0,785,721,0,516,500,0.9689922480620154,2241024,121024,37056,6915520,4508416,2407104,281776,150444,279776,0,150444,prefetch-home-then-copy-to-thief,0.371411090602239,0.2404143937909676,431220,252015,1000,0,3636,1000,0,252015,812887,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,43,1,4,4,4,128,sequential,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,290931,3.4372411327771877,134432.88,127724.0,272864.3,286637.2,0.06010359844774191,0.06010359844774191,0.999040150413672,1117,1093780,133270.273,0,0,785,721,0,516,500,0.9689922480620154,2241024,121024,37056,6915520,4508416,2407104,281776,150444,279776,0,150444,prefetch-home-then-copy-to-thief,0.371411090602239,0.2404143937909676,431220,252015,1000,0,3636,1000,0,252015,812887,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S2,skew,43,2,4,4,4,128,sequential,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,290931,3.4372411327771877,134432.88,127724.0,272864.3,286637.2,0.06010359844774191,0.06010359844774191,0.999040150413672,1117,1093780,133270.273,0,0,785,721,0,516,500,0.9689922480620154,2241024,121024,37056,6915520,4508416,2407104,281776,150444,279776,0,150444,prefetch-home-then-copy-to-thief,0.371411090602239,0.2404143937909676,431220,252015,1000,0,3636,1000,0,252015,812887,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,19,0,4,4,4,128,full,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,233358,4.285261272379777,104436.738,102582.0,216915.94999999998,227946.94,0.07317512148715707,0.07317512148715707,0.9946552078780243,4989,865128,103508.295,0,0,781,717,0,616,548,0.8896103896103896,1303040,98112,35328,5848704,4403456,1445248,275216,90328,273216,0,90328,prefetch-home-then-copy-to-thief,0.3916128866376983,0.2927004859486283,364544,433960,1000,0,3616,1000,0,433960,108816,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,19,1,4,4,4,128,full,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,233358,4.285261272379777,104436.738,102582.0,216915.94999999998,227946.94,0.07317512148715707,0.07317512148715707,0.9946552078780243,4989,865128,103508.295,0,0,781,717,0,616,548,0.8896103896103896,1303040,98112,35328,5848704,4403456,1445248,275216,90328,273216,0,90328,prefetch-home-then-copy-to-thief,0.3916128866376983,0.2927004859486283,364544,433960,1000,0,3616,1000,0,433960,108816,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,19,2,4,4,4,128,full,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,233358,4.285261272379777,104436.738,102582.0,216915.94999999998,227946.94,0.07317512148715707,0.07317512148715707,0.9946552078780243,4989,865128,103508.295,0,0,781,717,0,616,548,0.8896103896103896,1303040,98112,35328,5848704,4403456,1445248,275216,90328,273216,0,90328,prefetch-home-then-copy-to-thief,0.3916128866376983,0.2927004859486283,364544,433960,1000,0,3616,1000,0,433960,108816,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,23,0,4,4,4,128,full,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,242334,4.126536103064366,100453.648,95115.0,220898.85,233040.15999999997,0.07182648740993836,0.07182648740993836,0.992383445987769,7383,899712,99491.695,0,0,797,735,0,607,567,0.9341021416803954,1439744,104896,36512,6078160,4487936,1590224,280496,99389,278496,0,99389,prefetch-home-then-copy-to-thief,0.3919022918781517,0.2873059496397534,378885,473957,1000,0,3624,1000,0,473957,83839,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,23,1,4,4,4,128,full,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,242334,4.126536103064366,100453.648,95115.0,220898.85,233040.15999999997,0.07182648740993836,0.07182648740993836,0.992383445987769,7383,899712,99491.695,0,0,797,735,0,607,567,0.9341021416803954,1439744,104896,36512,6078160,4487936,1590224,280496,99389,278496,0,99389,prefetch-home-then-copy-to-thief,0.3919022918781517,0.2873059496397534,378885,473957,1000,0,3624,1000,0,473957,83839,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,23,2,4,4,4,128,full,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,242334,4.126536103064366,100453.648,95115.0,220898.85,233040.15999999997,0.07182648740993836,0.07182648740993836,0.992383445987769,7383,899712,99491.695,0,0,797,735,0,607,567,0.9341021416803954,1439744,104896,36512,6078160,4487936,1590224,280496,99389,278496,0,99389,prefetch-home-then-copy-to-thief,0.3919022918781517,0.2873059496397534,378885,473957,1000,0,3624,1000,0,473957,83839,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,29,0,4,4,4,128,full,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,236422,4.229724814103594,97034.818,87528.5,216281.15,228936.72999999998,0.07358029286614613,0.07358029286614613,0.995182343436736,4556,876104,96093.686,0,0,775,714,0,577,540,0.9358752166377816,1400320,102400,34368,6031104,4485376,1545728,280336,96608,278336,0,96608,prefetch-home-then-copy-to-thief,0.3985923475818663,0.29432117146458453,375944,450201,1000,0,3674,1000,0,450201,92638,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,29,1,4,4,4,128,full,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,236422,4.229724814103594,97034.818,87528.5,216281.15,228936.72999999998,0.07358029286614613,0.07358029286614613,0.995182343436736,4556,876104,96093.686,0,0,775,714,0,577,540,0.9358752166377816,1400320,102400,34368,6031104,4485376,1545728,280336,96608,278336,0,96608,prefetch-home-then-copy-to-thief,0.3985923475818663,0.29432117146458453,375944,450201,1000,0,3674,1000,0,450201,92638,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,29,2,4,4,4,128,full,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,236422,4.229724814103594,97034.818,87528.5,216281.15,228936.72999999998,0.07358029286614613,0.07358029286614613,0.995182343436736,4556,876104,96093.686,0,0,775,714,0,577,540,0.9358752166377816,1400320,102400,34368,6031104,4485376,1545728,280336,96608,278336,0,96608,prefetch-home-then-copy-to-thief,0.3985923475818663,0.29432117146458453,375944,450201,1000,0,3674,1000,0,450201,92638,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,31,0,4,4,4,128,full,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,241626,4.138627465587312,100100.894,91190.0,222046.1,233763.55,0.07334475594513835,0.07334475594513835,0.9927418820822262,7015,895616,99141.405,0,0,775,713,0,597,545,0.9128978224455612,1382912,99136,35264,6094864,4568832,1526032,285552,95377,283552,0,95377,prefetch-home-then-copy-to-thief,0.3941308054596773,0.2933790237805534,379929,468082,1000,0,3698,1000,0,468082,102152,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,31,1,4,4,4,128,full,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,241626,4.138627465587312,100100.894,91190.0,222046.1,233763.55,0.07334475594513835,0.07334475594513835,0.9927418820822262,7015,895616,99141.405,0,0,775,713,0,597,545,0.9128978224455612,1382912,99136,35264,6094864,4568832,1526032,285552,95377,283552,0,95377,prefetch-home-then-copy-to-thief,0.3941308054596773,0.2933790237805534,379929,468082,1000,0,3698,1000,0,468082,102152,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
